OrderID,CustomerID,OrderDate,ProductID,Quantity,UnitPrice,Region,TotalPrice
ORD001090,CUST00480,2024-07-06,PROD00002,4,630.49,South,2521.96
ORD001091,CUST00280,2024-09-13,PROD00046,4,222.69,West,890.76
ORD001092,CUST00195,2023-03-29,PROD00023,3,276.25,West,828.75
ORD001093,CUST00305,2023-07-16,PROD00030,4,694.27,South,2777.08
ORD001094,CUST00362,2024-01-06,PROD00047,1,450.27,North,450.27
ORD001095,CUST00636,2024-01-04,PROD00012,4,431.49,North,1725.96
ORD001096,CUST00010,2024-04-08,PROD00041,3,707.66,West,2122.98
ORD001097,CUST00521,2023-04-18,PROD00013,1,504.24,West,504.24
ORD001098,CUST00740,2024-05-25,PROD00032,1,564.44,East,564.44
ORD001099,CUST00931,2024-12-23,PROD00013,3,522.73,North,1568.19
ORD001100,CUST00454,2023-10-23,PROD00017,3,85.85,North,257.54999999999995
ORD001101,CUST00421,2024-11-16,PROD00020,1,810.81,North,810.81
ORD001102,CUST00484,2024-11-21,PROD00045,3,735.84,South,2207.52
ORD001103,CUST00763,2023-12-05,PROD00038,3,268.14,North,804.42
ORD001104,CUST00543,2023-01-30,PROD00034,4,679.27,North,2717.08
ORD001105,CUST00519,2024-02-11,PROD00029,3,408.98,East,1226.94
ORD001106,CUST00353,2023-08-27,PROD00003,4,515.07,South,2060.28
ORD001107,CUST00882,2024-09-08,PROD00041,4,615.49,South,2461.96
ORD001108,CUST00795,2023-08-29,PROD00050,4,123.75,North,495.0
ORD001109,CUST00104,2023-04-25,PROD00039,4,318.9,North,1275.6
ORD001110,CUST00190,2024-04-23,PROD00047,4,345.48,South,1381.92
ORD001111,CUST00753,2024-04-20,PROD00027,3,324.15,East,972.4499999999999
ORD001112,CUST00130,2024-05-01,PROD00037,1,347.53,North,347.53
ORD001113,CUST00114,2024-07-10,PROD00039,2,358.68,East,717.36
ORD001114,CUST00320,2024-11-28,PROD00035,4,136.6,North,546.4
ORD001115,CUST00275,2024-01-28,PROD00014,1,113.15,South,113.15
ORD001116,CUST00940,2024-09-21,PROD00034,4,619.2,East,2476.8
ORD001117,CUST00718,2023-08-10,PROD00028,2,655.19,North,1310.38
ORD001118,CUST00149,2023-07-08,PROD00009,3,352.42,South,1057.26
ORD001119,CUST00728,2024-02-21,PROD00042,1,479.29,East,479.29
ORD001120,CUST00832,2023-11-04,PROD00012,3,410.52,West,1231.56
ORD001121,CUST00647,2024-04-05,PROD00036,1,92.14,West,92.14
ORD001122,CUST00358,2024-06-29,PROD00020,1,930.16,East,930.16
ORD001123,CUST00303,2024-10-29,PROD00023,3,303.52,North,910.56
ORD001124,CUST00846,2023-02-11,PROD00003,1,484.99,East,484.99
ORD001125,CUST00805,2023-11-27,PROD00010,1,176.82,East,176.82
ORD001126,CUST00838,2024-08-07,PROD00022,4,272.06,North,1088.24
ORD001127,CUST00789,2023-07-21,PROD00009,4,395.66,North,1582.64
ORD001128,CUST00607,2023-08-12,PROD00050,1,121.39,West,121.39
ORD001129,CUST00259,2024-09-08,PROD00026,2,506.78,South,1013.56
ORD001130,CUST00085,2024-08-11,PROD00014,4,92.63,East,370.52
ORD001131,CUST00552,2024-08-28,PROD00034,4,703.77,East,2815.08
ORD001132,CUST00562,2023-12-04,PROD00016,2,736.35,East,1472.7
ORD001133,CUST00753,2023-10-12,PROD00021,4,475.26,South,1901.04
ORD001134,CUST00391,2023-01-24,PROD00024,3,379.69,North,1139.07
ORD001135,CUST00123,2023-04-09,PROD00037,4,374.34,West,1497.36
ORD001136,CUST00935,2024-01-20,PROD00023,2,320.26,North,640.52
ORD001137,CUST00764,2023-10-18,PROD00001,4,495.5,West,1982.0
ORD001138,CUST00337,2024-11-29,PROD00031,3,432.94,West,1298.82
ORD001139,CUST00137,2024-05-18,PROD00025,4,440.97,West,1763.88
ORD001140,CUST00404,2023-06-23,PROD00032,1,561.31,East,561.31
ORD001141,CUST00178,2024-02-21,PROD00044,1,320.3,East,320.3
ORD001142,CUST00539,2023-07-26,PROD00015,4,316.15,East,1264.6
ORD001143,CUST00269,2024-04-03,PROD00016,3,706.58,South,2119.7400000000002
ORD001144,CUST00031,2024-07-22,PROD00037,2,370.86,South,741.72
ORD001145,CUST00891,2023-10-14,PROD00045,3,807.81,West,2423.43
ORD001146,CUST00871,2023-06-06,PROD00023,3,268.64,South,805.92
ORD001147,CUST00418,2023-10-08,PROD00031,3,432.8,East,1298.4
ORD001148,CUST00637,2023-07-09,PROD00009,2,344.18,East,688.36
ORD001149,CUST00025,2023-11-15,PROD00049,3,39.85,South,119.55000000000001
ORD001150,CUST00299,2023-07-02,PROD00005,1,296.33,South,296.33
ORD001151,CUST00133,2023-04-15,PROD00006,3,338.94,East,1016.8199999999999
ORD001152,CUST00487,2024-11-05,PROD00023,2,337.22,North,674.44
ORD001153,CUST00387,2023-10-27,PROD00021,4,519.85,East,2079.4
ORD001154,CUST00743,2023-02-24,PROD00038,4,238.69,West,954.76
ORD001155,CUST00801,2024-10-26,PROD00012,4,392.77,East,1571.08
ORD001156,CUST00221,2024-05-18,PROD00011,3,781.77,East,2345.31
ORD001157,CUST00316,2024-07-24,PROD00045,2,601.68,South,1203.36
ORD001158,CUST00311,2023-02-13,PROD00035,1,182.0,North,182.0
ORD001159,CUST00401,2024-09-27,PROD00016,2,598.93,North,1197.86
ORD001160,CUST00941,2024-07-08,PROD00002,4,497.72,East,1990.88
ORD001161,CUST00852,2024-12-26,PROD00040,4,548.86,West,2195.44
ORD001162,CUST00492,2024-05-04,PROD00047,3,439.41,North,1318.23
ORD001163,CUST00125,2024-06-25,PROD00002,2,549.98,East,1099.96
ORD001164,CUST00212,2023-09-22,PROD00042,2,525.73,North,1051.46
ORD001165,CUST00523,2023-11-04,PROD00046,1,171.97,East,171.97
ORD001166,CUST00661,2023-01-16,PROD00039,3,311.31,West,933.9300000000001
ORD001167,CUST00649,2023-06-20,PROD00034,3,744.0,North,2232.0
ORD001168,CUST00226,2023-12-23,PROD00008,1,397.9,West,397.9
ORD001169,CUST00239,2024-11-09,PROD00028,1,548.85,North,548.85
ORD001170,CUST00845,2023-10-07,PROD00041,3,584.11,West,1752.33
ORD001171,CUST00198,2024-03-29,PROD00043,3,835.59,East,2506.77
ORD001172,CUST00359,2023-09-11,PROD00043,4,922.02,South,3688.08
ORD001173,CUST00915,2023-11-08,PROD00005,1,241.79,South,241.79
ORD001174,CUST00032,2024-01-03,PROD00035,2,155.98,South,311.96
ORD001175,CUST00710,2023-01-01,PROD00020,2,735.49,South,1470.98
ORD001176,CUST00222,2024-10-24,PROD00020,2,869.26,West,1738.52
ORD001177,CUST00900,2024-05-16,PROD00034,1,595.57,South,595.57
ORD001178,CUST00800,2023-06-28,PROD00011,2,559.79,North,1119.58
ORD001179,CUST00832,2023-03-29,PROD00033,4,529.86,South,2119.44
ORD001180,CUST00497,2023-11-21,PROD00010,4,143.57,East,574.28
ORD001181,CUST00340,2024-06-04,PROD00047,2,419.24,East,838.48
ORD001182,CUST00820,2023-09-03,PROD00049,4,42.41,West,169.64
ORD001183,CUST00030,2023-03-25,PROD00028,4,597.91,East,2391.64
ORD001184,CUST00455,2024-03-07,PROD00004,1,880.85,North,880.85
ORD001185,CUST00679,2024-12-03,PROD00040,2,618.95,West,1237.9
ORD001186,CUST00630,2024-02-22,PROD00013,3,448.99,East,1346.97
ORD001187,CUST00348,2024-08-25,PROD00038,4,294.79,South,1179.16
ORD001188,CUST00655,2024-06-27,PROD00015,1,286.32,East,286.32
ORD001189,CUST00632,2024-03-25,PROD00045,3,677.03,West,2031.09
ORD001190,CUST00702,2024-03-17,PROD00008,2,373.73,South,747.46
ORD001191,CUST00373,2024-08-17,PROD00029,3,396.56,West,1189.68
ORD001192,CUST00943,2023-10-15,PROD00015,3,290.78,South,872.3399999999999
ORD001193,CUST00190,2023-04-06,PROD00041,2,793.66,South,1587.32
ORD001194,CUST00587,2024-04-16,PROD00019,1,862.16,South,862.16
ORD001195,CUST00818,2023-12-28,PROD00013,2,418.23,South,836.46
ORD001196,CUST00814,2024-08-20,PROD00006,3,321.13,South,963.39
ORD001197,CUST00221,2023-10-04,PROD00024,1,416.33,North,416.33
ORD001198,CUST00550,2023-11-25,PROD00002,3,591.72,North,1775.16
ORD001199,CUST00481,2024-11-22,PROD00025,1,407.83,East,407.83
ORD001200,CUST00497,2024-09-17,PROD00026,3,524.65,South,1573.9499999999998
ORD001201,CUST00837,2023-09-03,PROD00019,2,808.72,South,1617.44
ORD001202,CUST00191,2023-06-17,PROD00014,3,83.61,South,250.82999999999998
ORD001203,CUST00774,2023-03-26,PROD00038,2,244.61,East,489.22
ORD001204,CUST00518,2024-08-03,PROD00030,4,751.7,North,3006.8
ORD001205,CUST00706,2023-03-02,PROD00027,4,237.65,West,950.6
ORD001206,CUST00746,2024-02-15,PROD00038,4,293.62,North,1174.48
ORD001207,CUST00635,2023-12-28,PROD00017,4,85.81,North,343.24
ORD001208,CUST00821,2023-03-10,PROD00009,3,403.25,North,1209.75
ORD001209,CUST00286,2024-12-03,PROD00024,2,340.62,South,681.24
ORD001210,CUST00971,2024-10-25,PROD00035,1,151.46,South,151.46
ORD001211,CUST00901,2023-03-06,PROD00040,1,604.1,East,604.1
ORD001212,CUST00159,2023-04-12,PROD00010,3,165.03,South,495.09000000000003
ORD001213,CUST00282,2024-01-11,PROD00003,4,477.43,West,1909.72
ORD001214,CUST00175,2023-07-03,PROD00013,2,462.85,South,925.7
ORD001215,CUST00810,2024-11-23,PROD00018,3,678.84,West,2036.52
ORD001216,CUST00229,2023-07-18,PROD00018,2,810.69,South,1621.38
ORD001217,CUST00414,2024-11-19,PROD00040,2,675.1,North,1350.2
ORD001218,CUST00806,2023-08-01,PROD00050,2,140.66,South,281.32
ORD001219,CUST00516,2023-12-09,PROD00027,4,233.22,South,932.88
ORD001220,CUST00131,2024-07-04,PROD00018,1,850.26,West,850.26
ORD001221,CUST00581,2023-02-21,PROD00006,2,273.37,South,546.74
ORD001222,CUST00130,2023-07-13,PROD00027,2,269.54,South,539.08
ORD001223,CUST00122,2024-04-28,PROD00002,4,562.41,East,2249.64
ORD001224,CUST00780,2024-04-22,PROD00032,1,492.19,North,492.19
ORD001225,CUST00303,2024-08-12,PROD00015,1,309.18,West,309.18
ORD001226,CUST00930,2023-01-26,PROD00036,3,88.11,North,264.33
ORD001227,CUST00318,2023-10-05,PROD00041,3,706.7,North,2120.1000000000004
ORD001228,CUST00996,2023-11-23,PROD00027,1,294.35,West,294.35
ORD001229,CUST00437,2023-12-01,PROD00033,1,583.48,North,583.48
ORD001230,CUST00733,2023-11-26,PROD00029,2,353.25,East,706.5
ORD001231,CUST00738,2024-04-28,PROD00035,4,186.04,North,744.16
ORD001232,CUST00897,2023-10-10,PROD00048,4,73.52,West,294.08
ORD001233,CUST00528,2024-01-02,PROD00012,3,463.58,East,1390.74
ORD001234,CUST00817,2023-01-27,PROD00014,1,104.52,West,104.52
ORD001235,CUST00612,2023-11-28,PROD00006,2,320.57,South,641.14
ORD001236,CUST00567,2024-07-04,PROD00038,1,260.6,West,260.6
ORD001237,CUST00112,2023-03-14,PROD00001,3,447.35,North,1342.0500000000002
ORD001238,CUST00665,2023-10-11,PROD00017,1,102.23,West,102.23
ORD001239,CUST00541,2024-12-05,PROD00003,1,524.57,North,524.57
ORD001240,CUST00555,2023-09-09,PROD00002,4,619.5,South,2478.0
ORD001241,CUST00657,2024-03-21,PROD00044,2,342.92,East,685.84
ORD001242,CUST00581,2024-09-08,PROD00013,3,426.11,North,1278.33
ORD001243,CUST00649,2023-04-05,PROD00034,3,640.12,North,1920.3600000000001
ORD001244,CUST00969,2024-04-17,PROD00010,3,177.37,East,532.11
ORD001245,CUST00865,2024-07-13,PROD00001,2,526.61,West,1053.22
ORD001246,CUST00835,2023-05-22,PROD00049,3,47.9,South,143.7
ORD001247,CUST00909,2023-08-23,PROD00041,1,711.48,East,711.48
ORD001248,CUST00048,2024-09-26,PROD00016,4,593.86,East,2375.44
ORD001249,CUST00391,2023-07-14,PROD00039,2,328.62,West,657.24
ORD001250,CUST00554,2023-03-28,PROD00044,4,372.14,North,1488.56
ORD001251,CUST00961,2024-01-25,PROD00021,4,569.37,North,2277.48
ORD001252,CUST00895,2023-11-27,PROD00017,2,86.42,East,172.84
ORD001253,CUST00621,2023-03-13,PROD00032,2,453.22,East,906.44
ORD001254,CUST00005,2024-05-18,PROD00032,4,485.43,West,1941.72
ORD001255,CUST00216,2024-03-07,PROD00049,1,42.2,South,42.2
ORD001256,CUST00414,2024-10-28,PROD00025,4,425.82,North,1703.28
ORD001257,CUST00383,2024-08-15,PROD00015,1,328.02,West,328.02
ORD001258,CUST00279,2023-07-31,PROD00040,4,700.69,West,2802.76
ORD001259,CUST00861,2023-11-01,PROD00005,4,278.95,West,1115.8
ORD001260,CUST00659,2024-06-07,PROD00004,1,690.39,East,690.39
ORD001261,CUST00979,2023-05-01,PROD00013,1,411.84,West,411.84
ORD001262,CUST00887,2024-07-18,PROD00025,3,382.71,East,1148.1299999999999
ORD001263,CUST00773,2024-06-05,PROD00026,3,638.89,West,1916.67
ORD001264,CUST00033,2024-09-25,PROD00021,1,484.51,East,484.51
ORD001265,CUST00377,2023-08-16,PROD00015,4,263.35,North,1053.4
ORD001266,CUST00670,2023-04-12,PROD00016,3,589.14,North,1767.42
ORD001267,CUST00625,2024-05-24,PROD00032,3,516.65,North,1549.9499999999998
ORD001268,CUST00810,2024-10-25,PROD00050,2,140.61,East,281.22
ORD001269,CUST00523,2023-06-29,PROD00050,4,138.41,North,553.64
ORD001270,CUST00067,2023-10-14,PROD00037,4,328.17,East,1312.68
ORD001271,CUST00801,2023-03-28,PROD00036,3,69.94,South,209.82
ORD001272,CUST00799,2024-09-21,PROD00008,2,400.96,East,801.92
ORD001273,CUST00186,2023-07-18,PROD00015,4,277.28,South,1109.12
ORD001274,CUST00129,2024-02-29,PROD00011,1,668.96,East,668.96
ORD001275,CUST00088,2024-07-20,PROD00016,1,629.09,West,629.09
ORD001276,CUST00570,2024-09-04,PROD00046,1,219.99,South,219.99
ORD001277,CUST00971,2024-08-16,PROD00013,4,497.26,West,1989.04
ORD001278,CUST00974,2023-03-09,PROD00004,1,718.26,North,718.26
ORD001279,CUST00090,2024-04-11,PROD00037,4,278.49,North,1113.96
ORD001280,CUST00843,2024-02-18,PROD00015,1,350.57,South,350.57
ORD001281,CUST00543,2023-01-22,PROD00037,1,279.6,South,279.6
ORD001282,CUST00861,2024-01-07,PROD00040,2,498.37,North,996.74
ORD001283,CUST00611,2023-05-31,PROD00018,3,674.02,North,2022.06
ORD001284,CUST00083,2023-06-04,PROD00008,1,341.42,North,341.42
ORD001285,CUST00482,2024-06-03,PROD00031,4,378.32,East,1513.28
ORD001286,CUST00461,2023-04-18,PROD00018,4,657.11,North,2628.44
ORD001287,CUST00278,2024-01-19,PROD00021,4,469.13,South,1876.52
ORD001288,CUST00097,2024-07-26,PROD00020,3,945.26,South,2835.7799999999997
ORD001289,CUST00137,2023-06-01,PROD00011,4,765.81,West,3063.24
ORD001290,CUST00068,2023-03-30,PROD00010,1,133.5,South,133.5
ORD001291,CUST00389,2024-05-27,PROD00046,4,214.59,West,858.36
ORD001292,CUST00241,2024-10-15,PROD00007,4,539.38,South,2157.52
ORD001293,CUST00340,2023-04-04,PROD00017,2,96.23,West,192.46
ORD001294,CUST00483,2024-09-07,PROD00050,3,124.85,North,374.54999999999995
ORD001295,CUST00865,2024-04-24,PROD00010,2,155.94,East,311.88
ORD001296,CUST00720,2023-06-08,PROD00024,3,430.54,East,1291.6200000000001
ORD001297,CUST00752,2023-03-02,PROD00026,2,584.75,South,1169.5
ORD001298,CUST00946,2023-04-24,PROD00013,3,403.26,North,1209.78
ORD001299,CUST00699,2023-01-27,PROD00015,1,323.39,South,323.39
ORD001300,CUST00697,2023-09-04,PROD00025,1,463.78,South,463.78
ORD001301,CUST00743,2023-05-09,PROD00014,3,86.36,South,259.08
ORD001302,CUST00505,2024-08-30,PROD00041,3,560.75,South,1682.25
ORD001303,CUST00911,2024-05-07,PROD00025,1,342.7,South,342.7
ORD001304,CUST00461,2024-04-20,PROD00021,1,580.95,East,580.95
ORD001305,CUST00124,2024-08-22,PROD00014,2,110.15,East,220.3
ORD001306,CUST00573,2024-06-08,PROD00010,3,138.31,West,414.93
ORD001307,CUST00055,2023-03-15,PROD00003,4,573.93,East,2295.72
ORD001308,CUST00141,2023-07-25,PROD00047,1,423.51,East,423.51
ORD001309,CUST00069,2023-07-02,PROD00031,1,333.51,North,333.51
ORD001310,CUST00973,2023-01-09,PROD00040,4,574.02,North,2296.08
ORD001311,CUST00074,2023-07-08,PROD00032,1,465.77,South,465.77
ORD001312,CUST00030,2023-06-24,PROD00007,2,520.07,East,1040.14
ORD001313,CUST00273,2024-06-17,PROD00032,2,529.65,North,1059.3
ORD001314,CUST00353,2024-01-25,PROD00038,2,313.07,East,626.14
ORD001315,CUST00394,2024-09-01,PROD00032,1,505.41,West,505.41
ORD001316,CUST00008,2024-12-29,PROD00010,3,134.68,South,404.04
ORD001317,CUST00098,2024-09-09,PROD00043,3,833.7,South,2501.1000000000004
ORD001318,CUST00275,2023-07-05,PROD00039,4,276.99,North,1107.96
ORD001319,CUST00004,2023-08-13,PROD00046,3,161.78,West,485.34000000000003
ORD001320,CUST00477,2023-05-19,PROD00042,3,535.07,North,1605.21
ORD001321,CUST00507,2024-10-28,PROD00044,4,352.23,East,1408.92
ORD001322,CUST00053,2024-08-15,PROD00024,1,439.83,North,439.83
ORD001323,CUST00694,2023-06-30,PROD00036,1,84.13,South,84.13
ORD001324,CUST00628,2023-07-23,PROD00021,3,569.15,North,1707.4499999999998
ORD001325,CUST00753,2024-02-26,PROD00021,1,495.98,West,495.98
ORD001326,CUST00713,2023-08-06,PROD00008,1,357.28,West,357.28
ORD001327,CUST00423,2024-11-04,PROD00033,4,576.02,West,2304.08
ORD001328,CUST00528,2023-08-29,PROD00016,2,672.38,West,1344.76
ORD001329,CUST00802,2023-11-26,PROD00012,4,386.97,West,1547.88
ORD001330,CUST00273,2024-09-17,PROD00018,4,813.18,East,3252.72
ORD001331,CUST00716,2023-07-17,PROD00001,3,483.23,West,1449.69
ORD001332,CUST00006,2023-06-28,PROD00050,3,131.09,North,393.27
ORD001333,CUST00906,2024-09-22,PROD00041,3,603.42,South,1810.2599999999998
ORD001334,CUST00924,2023-12-08,PROD00012,3,468.27,West,1404.81
ORD001335,CUST00798,2024-08-21,PROD00039,4,297.13,West,1188.52
ORD001336,CUST00488,2023-11-09,PROD00017,4,100.13,East,400.52
ORD001337,CUST00852,2023-07-17,PROD00040,3,558.22,West,1674.66
ORD001338,CUST00139,2024-03-16,PROD00024,4,359.96,West,1439.84
ORD001339,CUST00126,2023-04-26,PROD00003,2,490.38,East,980.76
ORD001340,CUST00845,2024-04-17,PROD00032,1,531.91,North,531.91
ORD001341,CUST00737,2024-09-05,PROD00032,2,429.85,West,859.7
ORD001342,CUST00690,2023-03-26,PROD00033,1,569.36,West,569.36
ORD001343,CUST00577,2023-09-30,PROD00007,2,451.12,East,902.24
ORD001344,CUST00975,2023-10-28,PROD00009,1,322.56,North,322.56
ORD001345,CUST00385,2023-10-19,PROD00023,2,303.35,South,606.7
ORD001346,CUST00093,2024-06-22,PROD00004,1,746.74,West,746.74
ORD001347,CUST00538,2024-05-06,PROD00021,1,489.98,West,489.98
ORD001348,CUST00244,2023-04-12,PROD00028,2,610.62,West,1221.24
ORD001349,CUST00589,2024-01-18,PROD00013,1,490.52,West,490.52
ORD001350,CUST00442,2024-03-03,PROD00037,4,354.07,South,1416.28
ORD001351,CUST00284,2023-01-06,PROD00036,4,77.72,South,310.88
ORD001352,CUST00031,2024-04-30,PROD00030,3,702.99,East,2108.9700000000003
ORD001353,CUST00716,2023-08-01,PROD00045,1,666.58,East,666.58
ORD001354,CUST00742,2024-07-04,PROD00043,3,861.76,East,2585.2799999999997
ORD001355,CUST00016,2023-12-11,PROD00035,2,136.72,South,273.44
ORD001356,CUST00746,2024-05-16,PROD00016,2,665.98,West,1331.96
ORD001357,CUST00028,2024-08-14,PROD00010,3,161.44,North,484.32
ORD001358,CUST00186,2024-02-15,PROD00043,1,850.96,West,850.96
ORD001359,CUST00506,2024-09-06,PROD00026,3,487.76,North,1463.28
ORD001360,CUST00185,2024-04-29,PROD00035,3,153.37,South,460.11
ORD001361,CUST00767,2024-03-06,PROD00040,1,588.44,East,588.44
ORD001362,CUST00588,2024-07-23,PROD00033,2,542.95,West,1085.9
ORD001363,CUST00323,2023-04-26,PROD00043,1,823.5,East,823.5
ORD001364,CUST00053,2024-12-06,PROD00015,2,367.38,East,734.76
ORD001365,CUST00038,2024-04-05,PROD00005,2,268.93,North,537.86
ORD001366,CUST00372,2023-02-13,PROD00013,1,402.63,West,402.63
ORD001367,CUST00768,2023-08-17,PROD00012,3,513.93,North,1541.79
ORD001368,CUST00117,2024-05-11,PROD00017,1,95.78,South,95.78
ORD001369,CUST00178,2023-05-29,PROD00019,1,747.52,South,747.52
ORD001370,CUST00477,2023-01-21,PROD00017,1,100.55,East,100.55
ORD001371,CUST00794,2024-05-05,PROD00030,3,669.67,East,2009.0099999999998
ORD001372,CUST00430,2023-10-18,PROD00046,4,193.62,North,774.48
ORD001373,CUST00940,2024-06-14,PROD00041,3,626.7,East,1880.1000000000001
ORD001374,CUST00454,2023-04-25,PROD00013,3,485.37,West,1456.1100000000001
ORD001375,CUST00865,2024-04-14,PROD00035,2,172.26,East,344.52
ORD001376,CUST00943,2023-11-16,PROD00009,4,287.07,South,1148.28
ORD001377,CUST00795,2024-01-20,PROD00034,4,550.15,North,2200.6
ORD001378,CUST00290,2023-06-06,PROD00005,2,242.32,North,484.64
ORD001379,CUST00806,2023-05-13,PROD00049,4,44.15,North,176.6
ORD001380,CUST00501,2024-12-01,PROD00039,3,333.8,North,1001.4000000000001
ORD001381,CUST00233,2023-02-03,PROD00034,3,633.61,East,1900.83
ORD001382,CUST00013,2024-10-31,PROD00036,4,82.71,North,330.84
ORD001383,CUST00052,2023-09-08,PROD00037,1,302.66,North,302.66
ORD001384,CUST00462,2024-03-13,PROD00013,1,468.21,North,468.21
ORD001385,CUST00605,2024-10-23,PROD00009,4,378.86,West,1515.44
ORD001386,CUST00274,2023-06-29,PROD00042,3,495.2,West,1485.6
ORD001387,CUST00588,2024-03-18,PROD00022,1,284.07,East,284.07
ORD001388,CUST00580,2024-08-28,PROD00026,3,546.61,West,1639.83
ORD001389,CUST00126,2023-07-16,PROD00019,4,669.63,North,2678.52
ORD001390,CUST00090,2024-06-25,PROD00012,2,543.5,South,1087.0
ORD001391,CUST00332,2024-05-20,PROD00023,4,274.21,East,1096.84
ORD001392,CUST00395,2023-09-16,PROD00018,1,838.47,West,838.47
ORD001393,CUST00664,2024-11-11,PROD00029,3,322.94,East,968.8199999999999
ORD001394,CUST00189,2023-02-11,PROD00034,1,676.86,West,676.86
ORD001395,CUST00897,2023-07-30,PROD00040,1,627.81,West,627.81
ORD001396,CUST00092,2024-07-05,PROD00031,3,416.67,East,1250.01
ORD001397,CUST00332,2024-08-20,PROD00036,4,92.77,West,371.08
ORD001398,CUST00328,2023-05-28,PROD00003,2,482.63,East,965.26
ORD001399,CUST00227,2024-03-07,PROD00043,3,937.57,South,2812.71
ORD001400,CUST00274,2023-09-30,PROD00017,3,77.73,East,233.19
ORD001401,CUST00010,2024-01-29,PROD00010,1,150.09,West,150.09
ORD001402,CUST00176,2023-07-19,PROD00027,4,271.04,East,1084.16
ORD001403,CUST00486,2024-08-10,PROD00021,4,618.15,East,2472.6
ORD001404,CUST00687,2024-01-07,PROD00037,2,342.98,North,685.96
ORD001405,CUST00116,2023-12-01,PROD00028,1,639.46,South,639.46
ORD001406,CUST00949,2023-01-06,PROD00024,4,411.1,East,1644.4
ORD001407,CUST00859,2023-11-25,PROD00049,1,48.07,West,48.07
ORD001408,CUST00541,2024-03-15,PROD00029,2,326.72,East,653.44
ORD001409,CUST00813,2024-02-09,PROD00044,4,318.87,North,1275.48
ORD001410,CUST00074,2024-12-23,PROD00009,2,345.44,East,690.88
ORD001411,CUST00335,2024-09-22,PROD00028,1,629.01,East,629.01
ORD001412,CUST00103,2024-02-12,PROD00014,4,115.81,East,463.24
ORD001413,CUST00022,2023-05-17,PROD00010,3,178.9,North,536.7
ORD001414,CUST00210,2024-02-22,PROD00001,3,467.36,South,1402.08
ORD001415,CUST00207,2024-07-27,PROD00046,1,222.1,North,222.1
ORD001416,CUST00966,2023-03-09,PROD00029,4,292.32,West,1169.28
ORD001417,CUST00297,2024-08-10,PROD00050,4,109.79,North,439.16
ORD001418,CUST00203,2024-05-09,PROD00003,4,579.52,West,2318.08
ORD001419,CUST00594,2024-06-18,PROD00014,3,95.75,South,287.25
ORD001420,CUST00570,2023-08-11,PROD00016,2,583.87,South,1167.74
ORD001421,CUST00341,2023-01-25,PROD00019,4,876.52,South,3506.08
ORD001422,CUST00169,2024-01-28,PROD00010,4,184.52,South,738.08
ORD001423,CUST00674,2023-03-13,PROD00036,1,74.02,North,74.02
ORD001424,CUST00011,2024-01-21,PROD00017,2,83.98,North,167.96
ORD001425,CUST00740,2023-08-24,PROD00041,1,606.72,North,606.72
ORD001426,CUST00156,2023-10-01,PROD00030,3,579.6,West,1738.8000000000002
ORD001427,CUST00627,2024-07-21,PROD00045,4,742.23,North,2968.92
ORD001428,CUST00886,2024-09-20,PROD00031,1,317.86,North,317.86
ORD001429,CUST00261,2023-11-25,PROD00029,2,288.73,North,577.46
ORD001430,CUST00442,2023-09-28,PROD00036,3,88.61,East,265.83
ORD001431,CUST00071,2024-11-25,PROD00002,2,549.63,North,1099.26
ORD001432,CUST00256,2023-05-15,PROD00045,4,596.24,East,2384.96
ORD001433,CUST00119,2023-06-01,PROD00019,1,674.25,West,674.25
ORD001434,CUST00127,2023-10-23,PROD00021,1,625.72,North,625.72
ORD001435,CUST00552,2024-09-19,PROD00044,4,385.32,South,1541.28
ORD001436,CUST00170,2023-12-31,PROD00027,4,287.91,East,1151.64
ORD001437,CUST00203,2023-05-09,PROD00020,3,854.52,North,2563.56
ORD001438,CUST00338,2024-03-25,PROD00012,4,460.76,South,1843.04
ORD001439,CUST00155,2024-04-22,PROD00021,1,543.9,South,543.9
ORD001440,CUST00963,2023-02-25,PROD00026,4,652.14,East,2608.56
ORD001441,CUST00763,2023-12-30,PROD00026,3,544.29,South,1632.87
ORD001442,CUST00865,2023-09-25,PROD00026,1,480.81,South,480.81
ORD001443,CUST00662,2024-06-25,PROD00021,3,577.64,North,1732.92
ORD001444,CUST00839,2024-07-24,PROD00026,3,529.6,West,1588.8000000000002
ORD001445,CUST00539,2024-03-06,PROD00014,2,87.21,East,174.42
ORD001446,CUST00258,2024-11-22,PROD00020,3,844.54,West,2533.62
ORD001447,CUST00985,2024-01-10,PROD00040,4,528.49,North,2113.96
ORD001448,CUST00544,2023-10-31,PROD00026,1,661.89,East,661.89
ORD001449,CUST00801,2023-05-06,PROD00008,4,316.16,North,1264.64
ORD001450,CUST00187,2023-10-26,PROD00040,2,525.26,West,1050.52
ORD001451,CUST00931,2024-07-22,PROD00050,2,106.27,South,212.54
ORD001452,CUST00661,2024-01-05,PROD00035,4,154.24,West,616.96
ORD001453,CUST00416,2023-11-20,PROD00002,4,555.17,East,2220.68
ORD001454,CUST00135,2024-10-28,PROD00019,2,678.95,East,1357.9
ORD001455,CUST00937,2023-09-28,PROD00035,2,148.87,North,297.74
ORD001456,CUST00480,2023-04-24,PROD00033,2,586.19,North,1172.38
ORD001457,CUST00608,2023-09-23,PROD00039,2,314.44,North,628.88
ORD001458,CUST00607,2023-09-18,PROD00015,3,367.61,East,1102.83
